entrevista,regiao,uf,municipio,uso_horario_pico,horas_alto_consumo,consumo_total_kwh_mes,valor_estimado_conta_reais,produtos_maior_consumo,categoria_maior_consumo,quantidade_equipamentos,tipo_imovel
69923,Sudeste,RJ,Nova Iguaçu,True,5.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
69928,Sudeste,MG,Curvelo,False,8.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
69946,Sudeste,RJ,Nova Iguaçu,True,1.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
69947,Sudeste,RJ,Nova Iguaçu,False,8.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
69951,Sudeste,RJ,Nova Iguaçu,True,8.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
69956,Norte,AM,Manaus,False,11.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
69959,Norte,AM,Manaus,False,2.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
69965,Centro-Oeste,MT,Cuiabá,True,1.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
69967,Centro-Oeste,MT,Cuiabá,False,0.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
69974,Centro-Oeste,MT,Cuiabá,True,3.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
69982,Sudeste,SP,São Vicente,True,10.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
69988,Sudeste,SP,São Vicente,True,1.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70023,Sudeste,SP,São Vicente,False,5.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70030,Sudeste,MG,Poços de Caldas,True,9.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70042,Sudeste,SP,São José do Rio Preto,False,11.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
70052,Centro-Oeste,MT,Cuiabá,True,5.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70068,Centro-Oeste,MT,Cuiabá,True,5.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70090,Centro-Oeste,MT,Cuiabá,False,11.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70143,Sudeste,RJ,Rio de Janeiro,False,1.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70192,Sudeste,ES,Cariacica,False,2.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70197,Sudeste,ES,Cariacica,False,11.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
70203,Sudeste,ES,Cariacica,False,0.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
70225,Norte,AM,Manaus,True,4.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70226,Norte,AM,Manaus,True,5.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70231,Norte,AM,Manaus,True,5.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
70256,Sudeste,ES,Cariacica,True,1.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70257,Sudeste,SP,São José do Rio Preto,True,8.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70264,Sudeste,SP,São José do Rio Preto,True,9.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70265,Sudeste,SP,São José do Rio Preto,True,1.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70287,Sudeste,MG,Poços de Caldas,True,10.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
70296,Sudeste,MG,Curvelo,False,0.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70313,Centro-Oeste,DF,Brasília,True,7.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
70315,Centro-Oeste,DF,Brasília,True,3.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70320,Sudeste,MG,Poços de Caldas,False,5.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70330,Sudeste,MG,Poços de Caldas,True,1.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70381,Centro-Oeste,MT,Cuiabá,True,3.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70395,Sul,PR,Curitiba,True,6.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70425,Centro-Oeste,DF,Brasília,True,3.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70447,Sul,SC,Joinville,True,3.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
70449,Sul,SC,Joinville,True,9.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70455,Sul,SC,Joinville,False,10.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
70474,Sudeste,RJ,Rio de Janeiro,False,5.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
70481,Sudeste,RJ,Rio de Janeiro,False,8.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
70482,Sudeste,RJ,Rio de Janeiro,False,0.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70487,Sul,PR,Curitiba,False,4.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70488,Sul,PR,Curitiba,False,11.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70489,Sul,PR,Curitiba,True,5.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70490,Sul,PR,Curitiba,False,0.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
70497,Sudeste,ES,Cariacica,True,1.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
70498,Sudeste,ES,Cariacica,False,3.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70499,Sudeste,ES,Cariacica,True,2.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70505,Sudeste,ES,Cariacica,True,1.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70515,Sudeste,SP,Guarulhos,False,6.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
70519,Sudeste,SP,Guarulhos,False,8.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70529,Norte,AM,Novo Airão,False,9.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70540,Norte,AM,Novo Airão,True,9.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70548,Sul,PR,Cascavel,False,9.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
70589,Sudeste,RJ,Rio de Janeiro,True,4.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70597,Sudeste,RJ,Rio de Janeiro,False,10.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70612,Centro-Oeste,MT,Cuiabá,True,2.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70618,Sudeste,MG,Contagem,True,9.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70668,Centro-Oeste,DF,Brasília,True,10.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70672,Sul,SC,Joinville,False,2.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70695,Sudeste,MG,Poços de Caldas,True,10.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70703,Sudeste,SP,São José do Rio Preto,False,7.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70732,Centro-Oeste,DF,Brasília,True,6.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70733,Centro-Oeste,DF,Brasília,False,2.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70745,Centro-Oeste,DF,Brasília,False,1.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70757,Norte,AM,Manaus,False,11.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
70760,Norte,AM,Manaus,True,6.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70761,Norte,AM,Manaus,True,4.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70770,Sudeste,SP,São Bernardo do Campo,False,6.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70784,Sudeste,RJ,Rio de Janeiro,True,7.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70801,Sudeste,RJ,Rio de Janeiro,False,11.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70807,Sudeste,RJ,Rio de Janeiro,False,3.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
70813,Sudeste,RJ,Rio de Janeiro,False,11.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
70820,Sul,RS,Porto Alegre,False,2.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70828,Sudeste,MG,Uberlândia,True,8.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70839,Sul,SC,Florianópolis,False,0.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70844,Sudeste,MG,Uberlândia,False,2.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
70874,Centro-Oeste,DF,Brasília,True,9.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70883,Centro-Oeste,MT,Cuiabá,True,7.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70924,Norte,AM,Manaus,True,3.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70937,Sudeste,MG,Uberlândia,True,3.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70938,Sudeste,MG,Uberlândia,True,7.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70948,Sudeste,SP,São Bernardo do Campo,False,2.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70949,Sudeste,SP,São Bernardo do Campo,False,11.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70982,Sudeste,MG,Uberlândia,False,8.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
70983,Sudeste,MG,Uberlândia,True,4.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70987,Centro-Oeste,MS,Campo Grande,False,4.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
70992,Centro-Oeste,MS,Campo Grande,True,4.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
71012,Sudeste,MG,Uberlândia,False,7.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
71019,Sudeste,MG,Uberlândia,False,5.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
71022,Sudeste,MG,Uberlândia,False,2.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71033,Centro-Oeste,DF,Brasília,False,6.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
71035,Centro-Oeste,DF,Brasília,False,0.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71039,Centro-Oeste,DF,Brasília,False,3.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
71040,Centro-Oeste,DF,Brasília,True,7.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
71048,Sul,SC,Florianópolis,True,4.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
71050,Sul,SC,Florianópolis,True,9.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
71057,Sul,SC,Florianópolis,False,11.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71073,Sudeste,SP,São Bernardo do Campo,True,10.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
71094,Sudeste,SP,São Bernardo do Campo,False,8.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
71106,Sudeste,RJ,Rio de Janeiro,False,3.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71113,Sudeste,RJ,Rio de Janeiro,False,9.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
71158,Centro-Oeste,DF,Brasília,True,5.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
71165,Centro-Oeste,MT,Rondonópolis,False,1.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
71185,Centro-Oeste,MT,Rondonópolis,False,5.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71189,Centro-Oeste,DF,Brasília,False,2.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
71194,Sudeste,SP,Ribeirão Preto,False,2.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
71227,Sul,SC,Florianópolis,True,8.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71233,Sul,SC,Florianópolis,False,5.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
71236,Sul,SC,Florianópolis,False,8.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71241,Sul,SC,Florianópolis,False,0.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
71259,Sudeste,SP,São Paulo,True,7.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
71283,Centro-Oeste,DF,Brasília,True,11.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71296,Centro-Oeste,MS,Campo Grande,False,10.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71328,Centro-Oeste,DF,Brasília,False,8.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71337,Norte,PA,Santarém,True,11.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71343,Norte,PA,Santarém,False,11.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
71345,Norte,PA,Santarém,True,0.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
71353,Sudeste,SP,Campinas,False,5.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71368,Sudeste,MG,Uberlândia,False,10.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
71407,Sudeste,RJ,Rio de Janeiro,True,3.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
71449,Centro-Oeste,MT,Rondonópolis,True,8.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
71481,Sudeste,MG,Uberlândia,False,2.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71490,Sudeste,SP,Ribeirão Preto,False,10.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71496,Centro-Oeste,DF,Brasília,False,3.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71499,Centro-Oeste,MT,Rondonópolis,False,10.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71504,Sudeste,SP,Ribeirão Preto,True,3.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
71519,Centro-Oeste,MT,Rondonópolis,True,5.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
71521,Centro-Oeste,MT,Rondonópolis,False,11.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
71530,Sudeste,SP,Osasco,True,0.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
71531,Sudeste,MG,Uberlândia,True,8.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71541,Sudeste,MG,Uberlândia,True,10.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
71561,Sudeste,SP,São Paulo,True,11.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
71573,Sudeste,SP,São Paulo,True,1.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71580,Centro-Oeste,MS,Campo Grande,True,11.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71585,Sudeste,SP,São Paulo,True,1.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
71588,Norte,PA,Santarém,False,4.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
71595,Norte,PA,Santarém,False,4.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71599,Norte,PA,Santarém,False,9.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71605,Sul,RS,Porto Alegre,False,1.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
71608,Sul,RS,Porto Alegre,False,6.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71629,Sudeste,MG,Uberlândia,False,5.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71630,Sudeste,SP,São Paulo,True,0.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71645,Sul,SC,Florianópolis,True,3.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
71678,Sul,RS,Porto Alegre,True,2.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
71682,Sul,RS,Porto Alegre,True,6.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71688,Sul,RS,Porto Alegre,True,10.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
71706,Centro-Oeste,MS,Campo Grande,False,5.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71739,Sul,RS,Porto Alegre,False,10.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71765,Centro-Oeste,MS,Campo Grande,True,5.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
71779,Centro-Oeste,MS,Campo Grande,False,4.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71816,Sudeste,RJ,Duque de Caxias,False,9.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71822,Sudeste,SP,Ribeirão Preto,True,7.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
71827,Sudeste,SP,Santos,True,2.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
71839,Centro-Oeste,MT,Rondonópolis,True,8.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
71878,Sudeste,SP,Ribeirão Preto,True,8.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71908,Sudeste,MG,Uberlândia,True,3.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71922,Centro-Oeste,MS,Campo Grande,False,0.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
71929,Centro-Oeste,MS,Campo Grande,False,6.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
71955,Norte,PA,Santarém,False,4.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
71961,Norte,PA,Santarém,True,6.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
71994,Sul,RS,Porto Alegre,False,10.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72029,Sudeste,SP,Campinas,True,11.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
72050,Sul,RS,Porto Alegre,True,5.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72052,Sul,RS,Porto Alegre,False,10.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
72058,Sudeste,MG,Uberlândia,True,5.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72090,Centro-Oeste,MS,Campo Grande,True,11.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72132,Centro-Oeste,MS,Campo Grande,False,6.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
72135,Sudeste,SP,Ribeirão Preto,True,6.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
72183,Sudeste,SP,Ribeirão Preto,False,9.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72237,Centro-Oeste,MS,Campo Grande,False,3.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
72247,Centro-Oeste,DF,Brasília,False,4.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
72262,Sul,RS,Porto Alegre,True,2.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
72272,Centro-Oeste,MS,Campo Grande,True,4.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
72290,Sul,RS,Porto Alegre,False,9.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
72293,Sul,RS,Porto Alegre,False,7.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
72341,Sul,RS,Porto Alegre,False,9.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
72346,Sudeste,SP,Santos,True,7.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
72347,Sul,RS,Porto Alegre,False,11.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
72356,Centro-Oeste,MS,Dourados,True,9.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
72366,Sul,RS,Porto Alegre,True,4.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72386,Centro-Oeste,MS,Dourados,False,7.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72388,Centro-Oeste,MS,Dourados,False,8.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
72401,Centro-Oeste,MS,Dourados,True,6.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
72405,Sudeste,SP,Mauá,False,7.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
72406,Sudeste,SP,Mauá,True,6.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72422,Sudeste,SP,Mauá,True,1.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72448,Sul,SC,Criciúma,False,4.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
72477,Centro-Oeste,MS,Dourados,False,7.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
72479,Centro-Oeste,MS,Dourados,True,2.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72480,Centro-Oeste,MS,Dourados,True,11.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72505,Sudeste,RJ,Rio de Janeiro,True,6.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
72508,Sudeste,SP,Mauá,False,3.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72509,Sul,RS,Porto Alegre,False,6.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
72512,Sul,RS,Porto Alegre,True,10.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72513,Sul,RS,Porto Alegre,True,11.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72514,Sul,RS,Porto Alegre,False,6.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
72521,Centro-Oeste,MS,Campo Grande,False,2.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72527,Centro-Oeste,MS,Dourados,False,5.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
72531,Centro-Oeste,MS,Dourados,True,1.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
72532,Centro-Oeste,MS,Dourados,False,8.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72546,Centro-Oeste,DF,Brasília,False,9.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
72548,Centro-Oeste,DF,Brasília,True,1.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
72572,Sul,RS,Porto Alegre,True,2.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72579,Sul,RS,Porto Alegre,True,6.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
72600,Centro-Oeste,MS,Campo Grande,True,8.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72648,Sul,SC,Criciúma,False,4.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72662,Sudeste,RJ,Duque de Caxias,True,4.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
72666,Sul,SC,Lages,True,6.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
72667,Sul,SC,Lages,False,7.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
72669,Centro-Oeste,MS,Campo Grande,False,6.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
72680,Sul,SC,Chapecó,True,3.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72686,Sul,RS,Pelotas,False,3.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
72689,Sul,RS,Canoas,False,2.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
72704,Sul,RS,Pelotas,False,7.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72709,Sul,RS,Santa Cruz do Sul,True,5.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
72711,Sul,RS,Santa Cruz do Sul,True,2.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
72713,Sul,RS,Bagé,True,11.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
72719,Sul,RS,Santa Maria,False,2.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
72720,Sul,RS,Santa Maria,False,2.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72753,Sul,RS,Bagé,True,1.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
72757,Sul,RS,Bagé,True,3.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72762,Centro-Oeste,DF,Brasília,False,9.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72767,Centro-Oeste,DF,Brasília,False,3.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
72818,Sul,RS,Pelotas,False,8.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
72833,Sul,RS,Pelotas,False,6.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72866,Sul,RS,Santa Maria,False,1.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
72876,Sudeste,RJ,Duque de Caxias,False,4.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72880,Sul,SC,Criciúma,True,7.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72894,Sul,RS,Santa Maria,False,3.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72938,Sudeste,RJ,Volta Redonda,False,11.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Comercio
72940,Sudeste,RJ,Volta Redonda,True,2.6,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72966,Centro-Oeste,MS,Três Lagoas,True,8.2,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72967,Centro-Oeste,MS,Três Lagoas,False,1.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
72975,Centro-Oeste,MS,Três Lagoas,False,2.8,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72983,Sul,RS,Santa Cruz do Sul,True,4.9,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
72992,Centro-Oeste,MS,Três Lagoas,True,2.4,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
73006,Centro-Oeste,MS,Corumbá,False,2.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
73030,Sul,RS,Pelotas,True,6.7,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
73069,Centro-Oeste,MS,Dourados,False,9.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
73080,Sul,SC,Criciúma,False,3.0,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
73089,Centro-Oeste,MS,Dourados,False,0.5,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
73099,Nordeste,PI,Floriano,False,9.3,0.0,0.0,N/A|N/A|N/A,Outros,0,Casa
73121,Centro-Oeste,MS,Corumbá,False,9.1,0.0,0.0,N/A|N/A|N/A,Outros,0,Apartamento
