entrevista,regiao,uf,municipio,uso_horario_pico,horas_alto_consumo,consumo_total_kwh_mes,valor_estimado_conta_reais,produtos_maior_consumo,categoria_maior_consumo,quantidade_equipamentos,tipo_imovel,categoria
60081,Nordeste,AL,Arapiraca,0,9.4,273.33,205.0,Ventilador|TV|Geladeira,Climatização,24,Apartamento,Mediano
60082,Nordeste,AL,Arapiraca,0,0.5,182.61,136.96,Ventilador|Geladeira|TV,Climatização,17,Casa,Excelente
60083,Nordeste,AL,Arapiraca,0,3.8,76.69,57.52,Geladeira|TV|Lâmpada Fluorescente,Refrigeração,11,Comercio,Excelente
60084,Nordeste,AL,Arapiraca,1,5.5,139.91,104.93,TV|Geladeira|Ventilador de Teto,Tecnologia,15,Apartamento,Ruim
60085,Nordeste,AL,Maceió,1,5.0,54.37,40.78,Geladeira|Lâmpada Fluorescente|Secador de Cabelo,Refrigeração,14,Comercio,Ruim
60086,Nordeste,AL,Maceió,1,8.6,93.54,70.16,Geladeira|Ventilador|Roteador Wi-Fi,Refrigeração,14,Apartamento,Crítico
60087,Nordeste,AL,Maceió,1,7.6,65.9,49.42,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,7,Apartamento,Ruim
60088,Nordeste,AL,Maceió,1,10.4,90.79,68.09,Geladeira|Ventilador|Roteador Wi-Fi,Refrigeração,14,Apartamento,Crítico
60089,Nordeste,AL,Maceió,0,5.8,64.51,48.38,Geladeira|TV|Lâmpada LED,Refrigeração,9,Casa,Bom
60090,Nordeste,AL,Maceió,0,8.8,103.83,77.87,Geladeira|TV|Ventilador,Refrigeração,13,Apartamento,Bom
60091,Nordeste,AL,Maceió,0,1.5,104.35,78.26,Geladeira|TV|Ventilador,Refrigeração,12,Casa,Excelente
60092,Nordeste,AL,Maceió,0,7.2,78.11,58.58,Geladeira|Ventilador|Lâmpada LED,Refrigeração,14,Casa,Bom
60093,Nordeste,AL,Maceió,0,8.3,123.07,92.3,Geladeira|Ventilador|TV,Refrigeração,13,Apartamento,Bom
60094,Nordeste,AL,Maceió,1,6.9,149.33,112.0,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,28,Comercio,Crítico
60095,Nordeste,AL,Maceió,0,7.7,155.16,116.37,Ventilador|Geladeira|Liquidificador,Climatização,22,Apartamento,Mediano
60096,Nordeste,AL,Maceió,1,1.8,104.74,78.55,Geladeira|TV|Ventilador,Refrigeração,14,Comercio,Mediano
60097,Nordeste,AL,Maceió,1,4.9,148.27,111.2,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,18,Apartamento,Ruim
60098,Nordeste,AL,Maceió,1,11.3,70.87,53.15,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,9,Apartamento,Crítico
60099,Nordeste,AL,Maceió,1,11.7,125.27,93.95,Geladeira|Ventilador|TV,Refrigeração,11,Apartamento,Crítico
60100,Nordeste,AL,Maceió,0,11.2,65.87,49.4,Geladeira|TV|Lâmpada Fluorescente,Refrigeração,9,Apartamento,Mediano
60101,Nordeste,AL,Maceió,1,8.2,127.36,95.52,Geladeira|TV|Lâmpada Fluorescente,Refrigeração,17,Casa,Crítico
60102,Nordeste,AL,Arapiraca,1,6.3,106.38,79.78,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,22,Apartamento,Crítico
60103,Nordeste,AL,Arapiraca,1,5.2,106.09,79.57,Geladeira|Ventilador|TV,Refrigeração,12,Casa,Ruim
60104,Nordeste,AL,Maceió,0,7.5,125.61,94.21,Ventilador|Geladeira|Roteador Wi-Fi,Climatização,22,Apartamento,Bom
60105,Nordeste,AL,Arapiraca,1,3.6,169.67,127.25,Geladeira|Chuveiro Elétrico|TV,Refrigeração,14,Apartamento,Ruim
60106,Nordeste,AL,Arapiraca,0,5.8,66.65,49.99,Geladeira|TV|Lâmpada Fluorescente,Refrigeração,8,Comercio,Excelente
60107,Nordeste,AL,Arapiraca,0,11.0,21.02,15.76,TV|Lâmpada LED|Caixa de Som,Tecnologia,7,Apartamento,Bom
60108,Nordeste,AL,Arapiraca,1,3.4,351.8,263.85,Secador de Cabelo|Ventilador|Geladeira,Eletrodomésticos,21,Casa,Ruim
60109,Nordeste,AL,Arapiraca,1,6.4,140.7,105.52,Geladeira|Ventilador|TV,Refrigeração,15,Casa,Ruim
60110,Nordeste,AL,Arapiraca,0,7.8,2042.42,1531.82,Secador de Cabelo|Ventilador|TV,Eletrodomésticos,22,Casa,Ruim
60111,Nordeste,AL,Arapiraca,1,9.2,226.59,169.94,Ventilador|Geladeira|TV,Climatização,21,Casa,Crítico
60112,Nordeste,AL,Arapiraca,1,3.0,71.33,53.5,Geladeira|TV|Lâmpada Fluorescente,Refrigeração,10,Apartamento,Ruim
60113,Nordeste,AL,Maceió,1,11.2,208.54,156.4,TV|Geladeira|Ventilador,Tecnologia,23,Apartamento,Crítico
60114,Nordeste,AL,Maceió,1,6.7,164.14,123.1,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,28,Casa,Crítico
60115,Nordeste,AL,Maceió,0,5.6,193.69,145.27,TV|Geladeira|Ventilador,Tecnologia,15,Casa,Bom
60116,Nordeste,AL,Arapiraca,1,8.0,105.29,78.97,TV|Geladeira|Lâmpada Fluorescente,Tecnologia,12,Casa,Crítico
60117,Nordeste,AL,Arapiraca,1,1.2,117.78,88.34,Geladeira|Ventilador|TV,Refrigeração,12,Apartamento,Mediano
60118,Nordeste,AL,Arapiraca,0,4.5,120.49,90.37,Geladeira|Ventilador|TV,Refrigeração,14,Comercio,Excelente
60119,Nordeste,AL,Arapiraca,1,10.5,132.3,99.22,Geladeira|TV|Lâmpada Incandescente,Refrigeração,14,Comercio,Crítico
60120,Norte,RO,Porto Velho,1,4.0,86.17,64.63,Geladeira|Ferro de Passar|Roteador Wi-Fi,Refrigeração,21,Apartamento,Ruim
60121,Norte,RO,Porto Velho,1,4.8,130.13,97.6,Geladeira|Micro-ondas|Lâmpada Fluorescente,Refrigeração,26,Casa,Crítico
60122,Norte,RO,Porto Velho,1,1.8,114.35,85.76,Geladeira|Lâmpada Fluorescente|Ferro de Passar,Refrigeração,26,Casa,Ruim
60123,Nordeste,AL,Arapiraca,1,1.3,74.49,55.87,Geladeira|TV|Ventilador,Refrigeração,9,Casa,Mediano
60124,Nordeste,AL,Arapiraca,0,2.1,92.56,69.42,Geladeira|Ventilador|Roteador Wi-Fi,Refrigeração,7,Casa,Excelente
60125,Nordeste,AL,Arapiraca,1,8.5,131.21,98.41,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,15,Casa,Crítico
60126,Nordeste,AL,Arapiraca,0,11.8,145.23,108.92,Ventilador|Geladeira|TV,Climatização,15,Apartamento,Mediano
60127,Nordeste,AL,Arapiraca,0,11.8,100.3,75.22,Geladeira|Ventilador|Chuveiro Elétrico,Refrigeração,15,Comercio,Mediano
60128,Nordeste,AL,Maceió,1,4.0,83.94,62.96,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,15,Apartamento,Ruim
60129,Nordeste,AL,Maceió,1,0.0,117.47,88.1,Geladeira|Ventilador|TV,Refrigeração,14,Casa,Mediano
60130,Nordeste,AL,Maceió,1,6.6,97.55,73.16,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,20,Comercio,Crítico
60131,Nordeste,AL,Maceió,1,3.2,109.38,82.04,Geladeira|TV|Ventilador,Refrigeração,12,Comercio,Ruim
60132,Nordeste,AL,Maceió,0,3.1,109.18,81.89,Geladeira|Ventilador|TV,Refrigeração,15,Casa,Excelente
60133,Nordeste,AL,Maceió,0,11.3,89.13,66.85,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,12,Casa,Mediano
60134,Nordeste,AL,Maceió,0,0.7,124.72,93.54,Geladeira|TV|Ventilador,Refrigeração,10,Comercio,Excelente
60135,Nordeste,AL,Maceió,1,0.1,138.2,103.65,Geladeira|TV|Ventilador,Refrigeração,11,Casa,Mediano
60136,Nordeste,AL,Maceió,1,3.6,66.32,49.74,Geladeira|TV|Lâmpada Fluorescente,Refrigeração,13,Apartamento,Ruim
60137,Nordeste,AL,Maceió,0,11.1,74.17,55.63,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,11,Casa,Mediano
60138,Nordeste,AL,Maceió,1,0.0,133.35,100.01,Geladeira|TV|Ventilador,Refrigeração,15,Apartamento,Mediano
60139,Nordeste,AL,Maceió,1,10.1,102.15,76.61,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,14,Casa,Crítico
60140,Nordeste,AL,Maceió,1,0.7,455.46,341.6,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,35,Apartamento,Crítico
60141,Nordeste,AL,Maceió,1,0.2,299.08,224.31,TV|Bebedouro|Ventilador,Tecnologia,27,Casa,Ruim
60142,Nordeste,AL,Maceió,0,8.8,72.62,54.46,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,11,Casa,Bom
60143,Nordeste,AL,Maceió,0,0.1,138.33,103.75,Geladeira|TV|Ventilador,Refrigeração,15,Apartamento,Excelente
60144,Nordeste,AL,Maceió,1,2.7,125.75,94.31,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,20,Comercio,Ruim
60145,Nordeste,AL,Maceió,0,0.7,80.39,60.29,Geladeira|Ventilador|TV,Refrigeração,11,Apartamento,Excelente
60146,Nordeste,AL,Maceió,0,8.4,109.47,82.1,Geladeira|TV|Ventilador,Refrigeração,12,Casa,Bom
60147,Nordeste,AL,Maceió,1,0.9,99.08,74.31,Geladeira|TV|Ventilador,Refrigeração,9,Comercio,Mediano
60148,Nordeste,AL,Maceió,1,8.4,57.25,42.94,Geladeira|TV|Lâmpada LED,Refrigeração,7,Casa,Crítico
60149,Nordeste,AL,Maceió,0,0.6,151.13,113.35,TV|Geladeira|Ventilador,Tecnologia,16,Casa,Excelente
60150,Nordeste,AL,Maceió,1,3.3,87.55,65.66,Geladeira|Ventilador|Lâmpada LED,Refrigeração,13,Comercio,Ruim
60151,Nordeste,AL,Maceió,1,0.4,149.6,112.2,Ventilador|Geladeira|TV,Climatização,16,Casa,Mediano
60152,Nordeste,AL,Maceió,0,10.8,115.34,86.5,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,21,Casa,Mediano
60153,Nordeste,AL,Maceió,1,11.8,133.54,100.16,Geladeira|TV|Ventilador,Refrigeração,15,Apartamento,Crítico
60154,Nordeste,AL,Maceió,0,2.8,71.25,53.44,Geladeira|TV|Lâmpada LED,Refrigeração,11,Casa,Excelente
60155,Nordeste,AL,Maceió,1,11.4,95.37,71.53,Geladeira|Ventilador|TV,Refrigeração,14,Comercio,Crítico
60156,Nordeste,AL,Maceió,1,11.5,146.47,109.85,Ventilador|Geladeira|TV,Climatização,16,Casa,Crítico
60157,Nordeste,AL,Maceió,0,9.2,289.09,216.82,Ventilador|Bebedouro|Geladeira,Climatização,35,Apartamento,Mediano
60158,Nordeste,AL,Maceió,1,10.8,211.41,158.56,Geladeira|Bebedouro|Ventilador,Refrigeração,21,Casa,Crítico
60159,Nordeste,AL,Maceió,1,4.8,143.6,107.7,TV|Geladeira|Freezer,Tecnologia,16,Casa,Ruim
60160,Nordeste,AL,Maceió,0,5.4,252.4,189.3,Bebedouro|Geladeira|Ventilador,Refrigeração,17,Apartamento,Bom
60161,Nordeste,AL,Maceió,0,4.3,192.84,144.63,Ventilador|Geladeira|TV,Climatização,17,Casa,Bom
60162,Nordeste,AL,Maceió,0,4.3,204.2,153.15,Ventilador|Geladeira|TV,Climatização,19,Casa,Bom
60163,Nordeste,AL,Maceió,0,0.3,171.0,128.25,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,24,Comercio,Excelente
60164,Nordeste,AL,Maceió,0,8.5,343.93,257.95,Ar-condicionado|Ar-condicionado Split|Lâmpada Fluorescente,Climatização,39,Apartamento,Mediano
60165,Nordeste,AL,Maceió,1,1.7,79.47,59.6,Geladeira|TV|Lâmpada LED,Refrigeração,14,Casa,Mediano
60166,Nordeste,AL,Maceió,1,6.8,384.35,288.26,Ventilador|Bebedouro|TV,Climatização,30,Casa,Crítico
60167,Norte,RO,Porto Velho,1,5.4,127.98,95.98,Ventilador|Geladeira|Bomba d'Água,Climatização,10,Casa,Ruim
60168,Norte,RO,Porto Velho,1,9.6,67.12,50.34,Geladeira|Ventilador|Bomba d'Água,Refrigeração,9,Casa,Crítico
60169,Norte,RO,Porto Velho,0,4.3,89.32,66.99,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,14,Casa,Excelente
60170,Norte,RO,Porto Velho,0,5.5,71.72,53.79,Geladeira|Ventilador|Lâmpada LED,Refrigeração,13,Casa,Bom
60171,Norte,RO,Porto Velho,1,7.3,70.59,52.94,Geladeira|Ventilador|Bomba d'Água,Refrigeração,9,Casa,Ruim
60172,Nordeste,AL,Maceió,1,9.1,65.09,48.82,Geladeira|Roteador Wi-Fi|Lâmpada Fluorescente,Refrigeração,15,Apartamento,Crítico
60173,Nordeste,AL,Maceió,1,4.2,100.06,75.04,Geladeira|TV|Ventilador,Refrigeração,16,Apartamento,Ruim
60174,Nordeste,AL,Maceió,1,11.5,85.52,64.14,Geladeira|Ventilador|Micro-ondas,Refrigeração,12,Casa,Crítico
60175,Nordeste,AL,Maceió,1,10.5,101.98,76.48,Geladeira|TV|Ventilador,Refrigeração,12,Apartamento,Crítico
60176,Nordeste,AL,Maceió,1,10.0,98.75,74.06,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,11,Casa,Crítico
60177,Nordeste,AL,Maceió,1,9.2,110.97,83.23,Geladeira|Ventilador|TV,Refrigeração,9,Casa,Crítico
60178,Nordeste,AL,Maceió,0,6.5,143.16,107.37,Ventilador|Geladeira|TV,Climatização,14,Casa,Bom
60179,Nordeste,AL,Maceió,1,7.9,149.64,112.23,Ventilador|Geladeira|TV,Climatização,13,Casa,Crítico
60180,Nordeste,AL,Maceió,1,1.3,99.93,74.95,Geladeira|TV|Roteador Wi-Fi,Refrigeração,17,Casa,Mediano
60181,Nordeste,AL,Maceió,1,4.2,147.76,110.82,Geladeira|TV|Ventilador,Refrigeração,15,Casa,Ruim
60182,Nordeste,AL,Maceió,1,2.1,64.31,48.23,Geladeira|Lâmpada Fluorescente|TV,Refrigeração,11,Apartamento,Mediano
60183,Nordeste,AL,Maceió,0,8.1,168.74,126.56,Ventilador|Geladeira|TV,Climatização,14,Apartamento,Bom
60184,Nordeste,AL,Maceió,1,9.7,99.06,74.3,Geladeira|Ventilador|Computador Desktop,Refrigeração,19,Comercio,Crítico
60185,Nordeste,AL,Maceió,0,10.2,89.61,67.21,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,12,Casa,Bom
60186,Nordeste,AL,Maceió,1,8.6,151.72,113.79,Geladeira|TV|Ventilador,Refrigeração,17,Apartamento,Crítico
60187,Nordeste,AL,Maceió,0,8.7,111.78,83.84,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,16,Comercio,Bom
60188,Nordeste,AL,Maceió,1,3.5,128.77,96.58,Geladeira|TV|Ventilador,Refrigeração,10,Casa,Ruim
60189,Nordeste,AL,Maceió,1,6.7,109.13,81.85,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,17,Casa,Crítico
60190,Nordeste,AL,Maceió,1,12.0,81.66,61.24,Geladeira|TV|Ventilador,Refrigeração,9,Apartamento,Crítico
60191,Nordeste,AL,Maceió,1,5.4,93.25,69.94,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,15,Apartamento,Ruim
60192,Nordeste,AL,Maceió,0,1.4,79.18,59.39,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,12,Comercio,Excelente
60193,Nordeste,AL,Maceió,0,4.6,130.75,98.06,Ventilador|Geladeira|Lâmpada LED,Climatização,26,Apartamento,Bom
60194,Nordeste,AL,Maceió,0,0.6,156.0,117.0,Geladeira|TV|Ventilador,Refrigeração,17,Apartamento,Excelente
60195,Nordeste,AL,Maceió,0,0.0,160.47,120.35,Geladeira|Ventilador|Lâmpada LED,Refrigeração,21,Apartamento,Excelente
60196,Nordeste,AL,Maceió,1,5.4,174.7,131.02,Bebedouro|Geladeira|Ventilador,Refrigeração,24,Casa,Crítico
60197,Nordeste,AL,Maceió,1,7.2,107.83,80.87,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,19,Comercio,Crítico
60198,Nordeste,AL,Maceió,1,11.8,103.99,77.99,Geladeira|Ventilador|TV,Refrigeração,17,Casa,Crítico
60201,Nordeste,AL,Maceió,1,2.8,98.47,73.85,Geladeira|TV|Lâmpada Incandescente,Refrigeração,8,Comercio,Mediano
60202,Nordeste,AL,Maceió,1,0.3,51.35,38.51,Geladeira|Lâmpada Fluorescente|N/A,Refrigeração,6,Casa,Mediano
60203,Nordeste,AL,Maceió,1,5.2,80.62,60.46,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,17,Comercio,Ruim
60204,Nordeste,AL,Maceió,1,1.5,287.4,215.55,Ventilador|Bebedouro|Geladeira,Climatização,26,Comercio,Ruim
60205,Nordeste,AL,Maceió,0,1.1,220.04,165.03,Ventilador|Geladeira|Computador Desktop,Climatização,18,Comercio,Excelente
60206,Nordeste,AL,Maceió,1,9.8,191.35,143.51,Ventilador|Geladeira|TV,Climatização,18,Comercio,Crítico
60207,Nordeste,AL,Maceió,0,5.5,168.23,126.17,Ventilador|Geladeira|TV,Climatização,19,Comercio,Bom
60208,Nordeste,AL,Maceió,1,0.2,153.55,115.16,Ventilador|Geladeira|TV,Climatização,19,Casa,Mediano
60209,Nordeste,AL,Maceió,0,0.8,157.98,118.48,Geladeira|Freezer|Ventilador,Refrigeração,21,Apartamento,Excelente
60210,Nordeste,AL,Maceió,1,10.7,116.89,87.67,Ventilador|Geladeira|Roteador Wi-Fi,Climatização,19,Casa,Crítico
60212,Nordeste,AL,Maceió,1,3.0,136.99,102.74,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,19,Casa,Ruim
60213,Nordeste,AL,Maceió,0,5.5,78.47,58.85,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,17,Casa,Bom
60214,Nordeste,AL,Maceió,1,6.0,103.42,77.56,Geladeira|Ventilador|Micro-ondas,Refrigeração,16,Apartamento,Ruim
60215,Nordeste,AL,Maceió,1,3.0,384.95,288.71,Ar-condicionado|Ar-condicionado Split|Ventilador,Climatização,27,Casa,Crítico
60219,Nordeste,AL,Maceió,1,4.4,108.49,81.37,Geladeira|TV|Ventilador,Refrigeração,9,Casa,Ruim
60220,Nordeste,AL,Maceió,0,1.5,111.37,83.53,Geladeira|Ventilador|TV,Refrigeração,13,Casa,Excelente
60221,Nordeste,AL,Maceió,1,5.4,140.16,105.12,Geladeira|Ventilador|Notebook,Refrigeração,21,Apartamento,Crítico
60222,Nordeste,AL,Maceió,0,8.6,98.1,73.57,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,24,Comercio,Bom
60223,Nordeste,AL,Maceió,1,7.3,125.26,93.94,Geladeira|Ventilador|TV,Refrigeração,16,Casa,Crítico
60224,Nordeste,AL,Maceió,1,0.9,64.75,48.56,Geladeira|TV|Lâmpada LED,Refrigeração,9,Casa,Mediano
60225,Nordeste,AL,Maceió,1,1.9,81.99,61.49,Geladeira|TV|Lâmpada Fluorescente,Refrigeração,6,Casa,Mediano
60226,Nordeste,AL,Maceió,0,9.0,120.06,90.04,Geladeira|Freezer|Ventilador,Refrigeração,11,Apartamento,Bom
60227,Nordeste,AL,Maceió,1,1.3,73.64,55.23,Geladeira|TV|Roteador Wi-Fi,Refrigeração,11,Casa,Mediano
60228,Nordeste,AL,Maceió,1,7.4,129.83,97.37,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,25,Comercio,Crítico
60229,Norte,RO,Ji-Paraná,0,0.9,120.19,90.14,Geladeira|TV|Lâmpada LED,Refrigeração,18,Apartamento,Excelente
60230,Norte,RO,Ji-Paraná,0,6.0,311.99,233.99,Ventilador de Teto|TV|Geladeira,Climatização,10,Apartamento,Bom
60231,Norte,RO,Ji-Paraná,1,8.5,122.67,92.0,Geladeira|Freezer|Lâmpada Fluorescente,Refrigeração,18,Casa,Crítico
60232,Nordeste,AL,Maceió,0,6.1,148.18,111.14,Ventilador|Geladeira|TV,Climatização,14,Apartamento,Bom
60233,Nordeste,AL,Maceió,1,0.1,774.53,580.9,Ar-condicionado|Ar-condicionado Split|Bebedouro,Climatização,27,Casa,Ruim
60234,Nordeste,AL,Maceió,0,8.9,159.96,119.97,Ventilador|Geladeira|TV,Climatização,19,Apartamento,Mediano
60235,Nordeste,AL,Maceió,1,1.1,112.51,84.38,Geladeira|Ventilador|TV,Refrigeração,14,Apartamento,Mediano
60236,Nordeste,AL,Maceió,1,2.3,166.53,124.9,Ventilador|Geladeira|TV,Climatização,13,Casa,Ruim
60237,Nordeste,AL,Maceió,0,11.7,169.4,127.05,Ventilador|Geladeira|Lâmpada LED,Climatização,32,Casa,Mediano
60238,Nordeste,AL,Maceió,0,9.0,389.9,292.42,Portão Elétrico|Ventilador|Geladeira,Serviços,24,Apartamento,Mediano
60239,Nordeste,AL,Maceió,1,12.0,97.87,73.4,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,13,Apartamento,Crítico
60240,Nordeste,AL,Maceió,0,5.7,259.91,194.93,TV|Ventilador|Geladeira,Tecnologia,22,Casa,Bom
60241,Nordeste,AL,Maceió,0,5.6,199.94,149.95,Geladeira|Ventilador|TV,Refrigeração,18,Casa,Bom
60242,Nordeste,AL,Maceió,0,11.5,126.59,94.94,Geladeira|Ventilador|TV,Refrigeração,19,Casa,Mediano
60243,Nordeste,AL,Maceió,1,8.0,248.04,186.03,Chuveiro Elétrico|TV|Geladeira,Eletrodomésticos,23,Casa,Crítico
60244,Nordeste,AL,Maceió,0,3.2,84.14,63.1,Geladeira|Ventilador|TV,Refrigeração,11,Apartamento,Excelente
60245,Nordeste,AL,Maceió,1,11.1,128.73,96.55,Geladeira|TV|Ventilador,Refrigeração,16,Apartamento,Crítico
60246,Nordeste,AL,Maceió,0,7.3,142.85,107.14,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,17,Apartamento,Bom
60247,Nordeste,AL,Maceió,0,7.9,135.32,101.49,Geladeira|Ventilador|Computador Desktop,Refrigeração,19,Apartamento,Bom
60248,Nordeste,AL,Maceió,0,4.4,56.49,42.37,Geladeira|Lâmpada Incandescente|Lâmpada Fluorescente,Refrigeração,7,Casa,Excelente
60249,Norte,RO,Ji-Paraná,1,9.2,152.92,114.69,Ventilador|Geladeira|TV,Climatização,18,Apartamento,Crítico
60250,Norte,RO,Ji-Paraná,1,11.0,148.6,111.45,Ventilador|Geladeira|TV,Climatização,17,Casa,Crítico
60251,Nordeste,AL,Maceió,1,9.0,99.27,74.45,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,25,Casa,Crítico
60252,Nordeste,AL,Maceió,1,6.2,128.1,96.07,Geladeira|Ventilador|TV,Refrigeração,13,Comercio,Ruim
60253,Nordeste,AL,Maceió,1,10.5,108.64,81.48,Geladeira|Ventilador|TV,Refrigeração,14,Casa,Crítico
60254,Nordeste,AL,Maceió,1,2.3,153.91,115.43,Ventilador|Geladeira|Computador Desktop,Climatização,21,Casa,Ruim
60255,Nordeste,AL,Maceió,1,10.1,107.14,80.36,Geladeira|TV|Ventilador,Refrigeração,13,Apartamento,Crítico
60256,Nordeste,AL,Maceió,1,0.4,75.45,56.59,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,16,Casa,Mediano
60257,Nordeste,AL,Maceió,1,3.1,66.28,49.71,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,6,Apartamento,Mediano
60258,Nordeste,AL,Maceió,0,10.5,102.98,77.24,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,14,Casa,Mediano
60259,Nordeste,AL,Maceió,1,0.0,225.64,169.23,Ventilador|Geladeira|TV,Climatização,24,Comercio,Mediano
60260,Nordeste,AL,Maceió,1,10.3,112.72,84.54,Geladeira|Ventilador|TV,Refrigeração,9,Casa,Crítico
60261,Nordeste,AL,Maceió,0,0.7,112.09,84.07,Geladeira|Ventilador|TV,Refrigeração,8,Apartamento,Excelente
60262,Nordeste,AL,Maceió,1,0.2,66.72,50.04,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,9,Apartamento,Mediano
60263,Nordeste,AL,Maceió,0,11.2,197.15,147.86,Ventilador|Geladeira|TV,Climatização,14,Comercio,Mediano
60264,Nordeste,AL,Maceió,0,9.1,281.61,211.21,TV|Ventilador|Bebedouro,Tecnologia,24,Casa,Mediano
60265,Nordeste,AL,Maceió,1,3.0,125.11,93.83,Geladeira|Ventilador|TV,Refrigeração,15,Casa,Ruim
60266,Nordeste,AL,Maceió,0,9.1,131.61,98.71,Geladeira|Ventilador|TV,Refrigeração,14,Apartamento,Bom
60267,Nordeste,AL,Maceió,0,5.0,139.92,104.94,Ventilador|Geladeira|Lâmpada LED,Climatização,21,Casa,Bom
60268,Nordeste,AL,Maceió,1,11.6,103.4,77.55,Geladeira|TV|Roteador Wi-Fi,Refrigeração,17,Comercio,Crítico
60269,Nordeste,AL,Maceió,1,4.3,77.06,57.8,Geladeira|Ventilador|Lâmpada LED,Refrigeração,18,Apartamento,Ruim
60270,Nordeste,AL,Maceió,0,10.5,112.58,84.44,Geladeira|TV|Ventilador,Refrigeração,17,Comercio,Mediano
60271,Nordeste,AL,Maceió,1,9.4,99.38,74.54,Geladeira|TV|Lâmpada Fluorescente,Refrigeração,15,Apartamento,Crítico
60272,Nordeste,AL,Maceió,1,10.1,179.31,134.48,Ventilador|Geladeira|TV,Climatização,21,Apartamento,Crítico
60273,Nordeste,AL,Maceió,1,1.8,126.72,95.04,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,10,Apartamento,Mediano
60274,Nordeste,AL,Maceió,0,5.7,93.87,70.4,Geladeira|Ventilador|Roteador Wi-Fi,Refrigeração,13,Casa,Bom
60275,Norte,RO,Ji-Paraná,1,7.1,83.39,62.54,Geladeira|TV|Lâmpada Fluorescente,Refrigeração,12,Casa,Ruim
60276,Norte,RO,Ji-Paraná,0,5.2,68.39,51.29,Geladeira|Ventilador|Lâmpada LED,Refrigeração,11,Apartamento,Bom
60277,Nordeste,AL,Maceió,1,10.4,144.77,108.58,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,19,Casa,Crítico
60278,Nordeste,AL,Maceió,0,1.5,107.74,80.8,Geladeira|Ventilador|TV,Refrigeração,11,Apartamento,Excelente
60279,Nordeste,AL,Maceió,0,7.5,191.59,143.69,Ventilador|Geladeira|TV,Climatização,20,Casa,Bom
60280,Nordeste,AL,Maceió,1,6.9,89.9,67.43,Geladeira|TV|Micro-ondas,Refrigeração,11,Casa,Ruim
60281,Nordeste,AL,Maceió,1,11.2,175.03,131.27,Ventilador|Geladeira|TV,Climatização,20,Casa,Crítico
60282,Nordeste,AL,Maceió,1,0.8,96.71,72.53,Geladeira|TV|Ventilador,Refrigeração,16,Apartamento,Mediano
60283,Nordeste,AL,Maceió,0,6.1,86.59,64.94,Geladeira|TV|Lâmpada Incandescente,Refrigeração,9,Casa,Bom
60284,Nordeste,AL,Maceió,1,9.0,259.5,194.62,TV|Ventilador|Geladeira,Tecnologia,26,Casa,Crítico
60285,Nordeste,AL,Maceió,0,10.8,92.91,69.68,Geladeira|Ventilador|Lâmpada LED,Refrigeração,16,Apartamento,Mediano
60287,Nordeste,AL,Maceió,1,5.5,101.65,76.24,Geladeira|TV|Lâmpada Fluorescente,Refrigeração,14,Casa,Ruim
60288,Nordeste,AL,Maceió,1,10.6,43.92,32.94,TV|Ventilador|Lâmpada LED,Tecnologia,9,Casa,Crítico
